price_per_sqm,down_payment_pct,subcity,district,sqm,lon,lat,amenities_within_0.5km,amenities_within_1.0km,amenities_within_2.0km,amenities_within_3.0km,amenities_within_4.0km,amenities_within_5.0km,roads_within_0.5km,roads_within_1.0km,roads_within_2.0km,roads_within_3.0km,roads_within_4.0km,roads_within_5.0km,dist_to_meskel_km,dist_to_bole_km,neighborhood_cluster,amenity_diversity_2km
125150.0,100.0,Arada,1.0,977.0,38.75123305118187,9.027612709698548,50,158,556,885,1408,1784,136.0,574.0,2187.0,4751.0,8381.0,12177.0,0.9457411877053272,7.429314787912768,2,45
153847.0,100.0,Arada,1.0,650.0,38.75123305118187,9.027612709698548,50,158,556,885,1408,1784,136.0,574.0,2187.0,4751.0,8381.0,12177.0,0.9457411877053272,7.429314787912768,2,45
212000.0,40.0,Arada,1.0,650.0,38.75123305118187,9.027612709698548,50,158,556,885,1408,1784,136.0,574.0,2187.0,4751.0,8381.0,12177.0,0.9457411877053272,7.429314787912768,2,45
112000.0,100.0,Arada,1.0,650.0,38.75123305118187,9.027612709698548,50,158,556,885,1408,1784,136.0,574.0,2187.0,4751.0,8381.0,12177.0,0.9457411877053272,7.429314787912768,2,45
240000.0,50.0,Arada,1.0,789.0,38.75123305118187,9.027612709698548,50,158,556,885,1408,1784,136.0,574.0,2187.0,4751.0,8381.0,12177.0,0.9457411877053272,7.429314787912768,2,45
253500.0,40.0,Arada,1.0,789.0,38.75123305118187,9.027612709698548,50,158,556,885,1408,1784,136.0,574.0,2187.0,4751.0,8381.0,12177.0,0.9457411877053272,7.429314787912768,2,45
141200.0,100.0,Arada,1.0,789.0,38.75123305118187,9.027612709698548,50,158,556,885,1408,1784,136.0,574.0,2187.0,4751.0,8381.0,12177.0,0.9457411877053272,7.429314787912768,2,45
298511.0,51.0,Arada,1.0,723.0,38.75123305118187,9.027612709698548,50,158,556,885,1408,1784,136.0,574.0,2187.0,4751.0,8381.0,12177.0,0.9457411877053272,7.429314787912768,2,45
138330.0,100.0,Arada,1.0,723.0,38.75123305118187,9.027612709698548,50,158,556,885,1408,1784,136.0,574.0,2187.0,4751.0,8381.0,12177.0,0.9457411877053272,7.429314787912768,2,45
195024.0,40.0,Arada,1.0,723.0,38.75123305118187,9.027612709698548,50,158,556,885,1408,1784,136.0,574.0,2187.0,4751.0,8381.0,12177.0,0.9457411877053272,7.429314787912768,2,45
128000.0,50.0,Arada,5.0,2179.0,38.74936281529376,9.039900449103891,27,130,373,689,1098,1456,204.0,660.0,2265.0,5062.0,8113.0,10783.0,2.3274245681538526,8.576511455641652,2,42
100500.0,50.0,Arada,5.0,2179.0,38.74936281529376,9.039900449103891,27,130,373,689,1098,1456,204.0,660.0,2265.0,5062.0,8113.0,10783.0,2.3274245681538526,8.576511455641652,2,42
80000.0,60.0,Arada,5.0,2179.0,38.74936281529376,9.039900449103891,27,130,373,689,1098,1456,204.0,660.0,2265.0,5062.0,8113.0,10783.0,2.3274245681538526,8.576511455641652,2,42
70900.0,100.0,Arada,5.0,2064.0,38.74936281529376,9.039900449103891,27,130,373,689,1098,1456,204.0,660.0,2265.0,5062.0,8113.0,10783.0,2.3274245681538526,8.576511455641652,2,42
47500.0,40.0,Arada,5.0,2064.0,38.74936281529376,9.039900449103891,27,130,373,689,1098,1456,204.0,660.0,2265.0,5062.0,8113.0,10783.0,2.3274245681538526,8.576511455641652,2,42
43500.0,40.0,Arada,5.0,2064.0,38.74936281529376,9.039900449103891,27,130,373,689,1098,1456,204.0,660.0,2265.0,5062.0,8113.0,10783.0,2.3274245681538526,8.576511455641652,2,42
89963.0,100.0,Arada,5.0,1819.0,38.74936281529376,9.039900449103891,27,130,373,689,1098,1456,204.0,660.0,2265.0,5062.0,8113.0,10783.0,2.3274245681538526,8.576511455641652,2,42
43900.0,80.0,Arada,5.0,1819.0,38.74936281529376,9.039900449103891,27,130,373,689,1098,1456,204.0,660.0,2265.0,5062.0,8113.0,10783.0,2.3274245681538526,8.576511455641652,2,42
52022.0,42.0,Arada,5.0,1819.0,38.74936281529376,9.039900449103891,27,130,373,689,1098,1456,204.0,660.0,2265.0,5062.0,8113.0,10783.0,2.3274245681538526,8.576511455641652,2,42
125500.0,50.0,Arada,5.0,1994.0,38.74936281529376,9.039900449103891,27,130,373,689,1098,1456,204.0,660.0,2265.0,5062.0,8113.0,10783.0,2.3274245681538526,8.576511455641652,2,42
83000.0,100.0,Arada,5.0,1994.0,38.74936281529376,9.039900449103891,27,130,373,689,1098,1456,204.0,660.0,2265.0,5062.0,8113.0,10783.0,2.3274245681538526,8.576511455641652,2,42
80000.0,100.0,Arada,5.0,1994.0,38.74936281529376,9.039900449103891,27,130,373,689,1098,1456,204.0,660.0,2265.0,5062.0,8113.0,10783.0,2.3274245681538526,8.576511455641652,2,42
119000.0,40.0,Arada,5.0,1293.0,38.74936281529376,9.039900449103891,27,130,373,689,1098,1456,204.0,660.0,2265.0,5062.0,8113.0,10783.0,2.3274245681538526,8.576511455641652,2,42
52020.0,55.0,Arada,5.0,1293.0,38.74936281529376,9.039900449103891,27,130,373,689,1098,1456,204.0,660.0,2265.0,5062.0,8113.0,10783.0,2.3274245681538526,8.576511455641652,2,42
6003.12,40.0,Arada,5.0,1293.0,38.74936281529376,9.039900449103891,27,130,373,689,1098,1456,204.0,660.0,2265.0,5062.0,8113.0,10783.0,2.3274245681538526,8.576511455641652,2,42
127777.0,40.0,Arada,5.0,1273.0,38.74936281529376,9.039900449103891,27,130,373,689,1098,1456,204.0,660.0,2265.0,5062.0,8113.0,10783.0,2.3274245681538526,8.576511455641652,2,42
50100.0,100.0,Arada,5.0,1273.0,38.74936281529376,9.039900449103891,27,130,373,689,1098,1456,204.0,660.0,2265.0,5062.0,8113.0,10783.0,2.3274245681538526,8.576511455641652,2,42
40500.0,100.0,Arada,5.0,1273.0,38.74936281529376,9.039900449103891,27,130,373,689,1098,1456,204.0,660.0,2265.0,5062.0,8113.0,10783.0,2.3274245681538526,8.576511455641652,2,42
125927.13,50.0,Arada,5.0,729.0,38.74936281529376,9.039900449103891,27,130,373,689,1098,1456,204.0,660.0,2265.0,5062.0,8113.0,10783.0,2.3274245681538526,8.576511455641652,2,42
62010.0,100.0,Arada,5.0,729.0,38.74936281529376,9.039900449103891,27,130,373,689,1098,1456,204.0,660.0,2265.0,5062.0,8113.0,10783.0,2.3274245681538526,8.576511455641652,2,42
102656.0,40.0,Arada,5.0,729.0,38.74936281529376,9.039900449103891,27,130,373,689,1098,1456,204.0,660.0,2265.0,5062.0,8113.0,10783.0,2.3274245681538526,8.576511455641652,2,42
121513.0,100.0,Arada,1.0,907.0,38.75123305118187,9.027612709698548,50,158,556,885,1408,1784,136.0,574.0,2187.0,4751.0,8381.0,12177.0,0.9457411877053272,7.429314787912768,2,45
113456.23,100.0,Arada,1.0,907.0,38.75123305118187,9.027612709698548,50,158,556,885,1408,1784,136.0,574.0,2187.0,4751.0,8381.0,12177.0,0.9457411877053272,7.429314787912768,2,45
131000.0,50.0,Arada,1.0,907.0,38.75123305118187,9.027612709698548,50,158,556,885,1408,1784,136.0,574.0,2187.0,4751.0,8381.0,12177.0,0.9457411877053272,7.429314787912768,2,45
213000.0,40.0,Arada,1.0,1400.0,38.75123305118187,9.027612709698548,50,158,556,885,1408,1784,136.0,574.0,2187.0,4751.0,8381.0,12177.0,0.9457411877053272,7.429314787912768,2,45
91200.0,100.0,Arada,1.0,1400.0,38.75123305118187,9.027612709698548,50,158,556,885,1408,1784,136.0,574.0,2187.0,4751.0,8381.0,12177.0,0.9457411877053272,7.429314787912768,2,45
57200.0,100.0,Arada,1.0,1400.0,38.75123305118187,9.027612709698548,50,158,556,885,1408,1784,136.0,574.0,2187.0,4751.0,8381.0,12177.0,0.9457411877053272,7.429314787912768,2,45
264000.0,40.0,Arada,1.0,1384.0,38.75123305118187,9.027612709698548,50,158,556,885,1408,1784,136.0,574.0,2187.0,4751.0,8381.0,12177.0,0.9457411877053272,7.429314787912768,2,45
116000.0,100.0,Arada,1.0,1384.0,38.75123305118187,9.027612709698548,50,158,556,885,1408,1784,136.0,574.0,2187.0,4751.0,8381.0,12177.0,0.9457411877053272,7.429314787912768,2,45
86800.0,100.0,Arada,1.0,1384.0,38.75123305118187,9.027612709698548,50,158,556,885,1408,1784,136.0,574.0,2187.0,4751.0,8381.0,12177.0,0.9457411877053272,7.429314787912768,2,45
266000.0,40.0,Arada,1.0,951.0,38.75123305118187,9.027612709698548,50,158,556,885,1408,1784,136.0,574.0,2187.0,4751.0,8381.0,12177.0,0.9457411877053272,7.429314787912768,2,45
91600.0,100.0,Arada,1.0,951.0,38.75123305118187,9.027612709698548,50,158,556,885,1408,1784,136.0,574.0,2187.0,4751.0,8381.0,12177.0,0.9457411877053272,7.429314787912768,2,45
87791.69,100.0,Arada,1.0,951.0,38.75123305118187,9.027612709698548,50,158,556,885,1408,1784,136.0,574.0,2187.0,4751.0,8381.0,12177.0,0.9457411877053272,7.429314787912768,2,45
263000.0,40.0,Arada,1.0,942.0,38.75123305118187,9.027612709698548,50,158,556,885,1408,1784,136.0,574.0,2187.0,4751.0,8381.0,12177.0,0.9457411877053272,7.429314787912768,2,45
131515.0,100.0,Arada,1.0,942.0,38.75123305118187,9.027612709698548,50,158,556,885,1408,1784,136.0,574.0,2187.0,4751.0,8381.0,12177.0,0.9457411877053272,7.429314787912768,2,45
123422.59,100.0,Arada,1.0,942.0,38.75123305118187,9.027612709698548,50,158,556,885,1408,1784,136.0,574.0,2187.0,4751.0,8381.0,12177.0,0.9457411877053272,7.429314787912768,2,45
330000.0,40.0,Arada,1.0,1891.0,38.75123305118187,9.027612709698548,50,158,556,885,1408,1784,136.0,574.0,2187.0,4751.0,8381.0,12177.0,0.9457411877053272,7.429314787912768,2,45
325500.0,40.0,Arada,1.0,1891.0,38.75123305118187,9.027612709698548,50,158,556,885,1408,1784,136.0,574.0,2187.0,4751.0,8381.0,12177.0,0.9457411877053272,7.429314787912768,2,45
165900.0,100.0,Arada,1.0,1891.0,38.75123305118187,9.027612709698548,50,158,556,885,1408,1784,136.0,574.0,2187.0,4751.0,8381.0,12177.0,0.9457411877053272,7.429314787912768,2,45
120500.0,52.0,Arada,1.0,1174.0,38.75123305118187,9.027612709698548,50,158,556,885,1408,1784,136.0,574.0,2187.0,4751.0,8381.0,12177.0,0.9457411877053272,7.429314787912768,2,45
101000.0,60.0,Arada,1.0,1174.0,38.75123305118187,9.027612709698548,50,158,556,885,1408,1784,136.0,574.0,2187.0,4751.0,8381.0,12177.0,0.9457411877053272,7.429314787912768,2,45
100100.0,55.0,Arada,1.0,1174.0,38.75123305118187,9.027612709698548,50,158,556,885,1408,1784,136.0,574.0,2187.0,4751.0,8381.0,12177.0,0.9457411877053272,7.429314787912768,2,45
101000.0,40.0,Arada,1.0,1240.0,38.75123305118187,9.027612709698548,50,158,556,885,1408,1784,136.0,574.0,2187.0,4751.0,8381.0,12177.0,0.9457411877053272,7.429314787912768,2,45
90000.1,50.5,Arada,1.0,1240.0,38.75123305118187,9.027612709698548,50,158,556,885,1408,1784,136.0,574.0,2187.0,4751.0,8381.0,12177.0,0.9457411877053272,7.429314787912768,2,45
71010.0,60.0,Arada,1.0,1240.0,38.75123305118187,9.027612709698548,50,158,556,885,1408,1784,136.0,574.0,2187.0,4751.0,8381.0,12177.0,0.9457411877053272,7.429314787912768,2,45
102213.25,100.0,Arada,1.0,1585.0,38.75123305118187,9.027612709698548,50,158,556,885,1408,1784,136.0,574.0,2187.0,4751.0,8381.0,12177.0,0.9457411877053272,7.429314787912768,2,45
100100.0,50.0,Arada,1.0,1585.0,38.75123305118187,9.027612709698548,50,158,556,885,1408,1784,136.0,574.0,2187.0,4751.0,8381.0,12177.0,0.9457411877053272,7.429314787912768,2,45
42920.0,100.0,Arada,1.0,1585.0,38.75123305118187,9.027612709698548,50,158,556,885,1408,1784,136.0,574.0,2187.0,4751.0,8381.0,12177.0,0.9457411877053272,7.429314787912768,2,45
53040.0,50.0,Addis Ketema,10.0,828.0,38.71430633913609,9.04523783424222,10,38,140,260,451,780,155.0,589.0,2311.0,5129.0,8077.0,11493.0,5.096528574554598,11.780726233761454,14,26
41153.0,50.0,Addis Ketema,10.0,828.0,38.71430633913609,9.04523783424222,10,38,140,260,451,780,155.0,589.0,2311.0,5129.0,8077.0,11493.0,5.096528574554598,11.780726233761454,14,26
15000.0,100.0,Addis Ketema,10.0,828.0,38.71430633913609,9.04523783424222,10,38,140,260,451,780,155.0,589.0,2311.0,5129.0,8077.0,11493.0,5.096528574554598,11.780726233761454,14,26
30500.0,100.0,Nefas - Silk Lafto,1.0,460.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
25675.0,100.0,Nefas - Silk Lafto,1.0,460.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
24000.0,70.0,Nefas - Silk Lafto,1.0,460.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
56102.0,61.0,Nefas - Silk Lafto,1.0,454.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
51187.77,62.0,Nefas - Silk Lafto,1.0,454.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
47100.0,72.0,Nefas - Silk Lafto,1.0,454.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
41000.0,100.0,Nefas - Silk Lafto,1.0,460.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
28695.65,100.0,Nefas - Silk Lafto,1.0,460.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
28560.0,100.0,Nefas - Silk Lafto,1.0,460.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
75169.99,80.0,Nefas - Silk Lafto,1.0,437.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
51000.0,100.0,Nefas - Silk Lafto,1.0,437.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
35612.0,100.0,Nefas - Silk Lafto,1.0,437.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
31500.0,100.0,Nefas - Silk Lafto,1.0,460.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
31304.35,100.0,Nefas - Silk Lafto,1.0,460.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
32100.0,70.0,Nefas - Silk Lafto,1.0,460.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
121151.0,45.0,Nefas - Silk Lafto,1.0,436.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
66158.0,100.0,Nefas - Silk Lafto,1.0,436.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
45872.0,100.0,Nefas - Silk Lafto,1.0,436.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
91150.0,40.0,Nefas - Silk Lafto,1.0,460.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
41304.5,100.0,Nefas - Silk Lafto,1.0,460.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
63377.0,60.0,Nefas - Silk Lafto,1.0,460.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
66168.0,100.0,Nefas - Silk Lafto,1.0,465.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
60000.0,100.0,Nefas - Silk Lafto,1.0,465.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
69295.19,70.0,Nefas - Silk Lafto,1.0,465.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
73110.0,60.0,Nefas - Silk Lafto,1.0,749.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
41617.0,100.0,Nefas - Silk Lafto,1.0,749.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
67500.0,100.0,Nefas - Silk Lafto,1.0,310.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
101175.0,45.0,Nefas - Silk Lafto,1.0,310.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
55800.0,100.0,Nefas - Silk Lafto,1.0,310.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
46015.0,100.0,Nefas - Silk Lafto,1.0,310.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
48421.0,65.0,Nefas - Silk Lafto,1.0,310.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
41110.0,40.0,Nefas - Silk Lafto,1.0,310.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
69001.0,100.0,Nefas - Silk Lafto,1.0,510.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
68900.0,100.0,Nefas - Silk Lafto,1.0,510.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
62501.0,100.0,Nefas - Silk Lafto,1.0,510.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
28675.0,100.0,Nefas - Silk Lafto,1.0,500.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
25100.0,100.0,Nefas - Silk Lafto,1.0,500.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
36100.0,40.0,Nefas - Silk Lafto,1.0,500.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
60119.0,60.0,Nefas - Silk Lafto,1.0,507.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
51511.0,70.0,Nefas - Silk Lafto,1.0,507.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
55210.0,55.2,Nefas - Silk Lafto,1.0,507.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
46666.66,95.0,Nefas - Silk Lafto,1.0,500.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
41050.0,100.0,Nefas - Silk Lafto,1.0,500.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
32675.0,100.0,Nefas - Silk Lafto,1.0,500.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
46846.84,100.0,Nefas - Silk Lafto,1.0,555.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
41000.0,100.0,Nefas - Silk Lafto,1.0,555.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
41000.0,100.0,Nefas - Silk Lafto,1.0,555.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
41325.0,40.0,Nefas - Silk Lafto,1.0,325.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
22500.0,100.0,Nefas - Silk Lafto,1.0,325.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
34859.0,40.0,Nefas - Silk Lafto,1.0,325.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
67096.77,40.0,Nefas - Silk Lafto,1.0,465.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
59969.99,50.0,Nefas - Silk Lafto,1.0,465.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
30800.0,100.0,Nefas - Silk Lafto,1.0,465.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
63777.0,70.0,Nefas - Silk Lafto,1.0,347.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
76111.11,40.0,Nefas - Silk Lafto,1.0,347.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
60727.0,70.0,Nefas - Silk Lafto,1.0,347.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
81399.0,40.0,Nefas - Silk Lafto,1.0,300.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
39566.35,100.0,Nefas - Silk Lafto,1.0,300.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
39400.0,100.0,Nefas - Silk Lafto,1.0,300.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
47400.0,74.0,Nefas - Silk Lafto,1.0,289.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
55201.0,40.0,Nefas - Silk Lafto,1.0,289.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
31000.0,100.0,Nefas - Silk Lafto,1.0,289.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
90000.0,45.0,Nefas - Silk Lafto,1.0,362.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
80000.0,45.0,Nefas - Silk Lafto,1.0,362.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
81499.0,40.0,Nefas - Silk Lafto,1.0,362.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
41800.0,100.0,Nefas - Silk Lafto,1.0,416.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
51930.0,62.0,Nefas - Silk Lafto,1.0,416.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
36900.0,100.0,Nefas - Silk Lafto,1.0,416.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
70000.0,45.0,Nefas - Silk Lafto,1.0,368.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
32611.3,100.0,Nefas - Silk Lafto,1.0,368.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
58222.0,42.0,Nefas - Silk Lafto,1.0,368.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
79100.0,53.1,Nefas - Silk Lafto,1.0,250.0,38.71525280229387,8.937081370336346,0,1,41,132,204,284,72.0,474.0,1590.0,3313.0,5755.0,8450.0,10.005711746415352,10.4230046645541,0,16
